order_id,order_date,due_date,material_type,destination,quantity_tonnes,priority
ORD_002930,2023-10-18,2023-10-28,Pig_Iron,Haldia,141.33637295625243,HIGH
ORD_002931,2023-10-18,2023-10-31,CR_Coils,Durgapur,481.6173984616209,MEDIUM
ORD_002932,2023-10-19,2023-10-25,Wire_Rods,Patna,469.2534792053804,MEDIUM
ORD_002933,2023-10-19,2023-10-27,Wire_Rods,Kolkata,119.93128242309001,MEDIUM
ORD_002934,2023-10-19,2023-10-27,Pig_Iron,Kolkata,310.2220152064407,LOW
ORD_002935,2023-10-19,2023-10-25,Wire_Rods,Kolkata,61.21481770501762,MEDIUM
ORD_002936,2023-10-19,2023-10-29,CR_Coils,Durgapur,160.75205843235494,MEDIUM
ORD_002937,2023-10-19,2023-10-25,Pig_Iron,Haldia,89.36017503936881,MEDIUM
ORD_002938,2023-10-19,2023-10-28,Billets,Haldia,176.15382772200252,MEDIUM
ORD_002939,2023-10-19,2023-11-01,Billets,Ranchi,184.72995549314476,MEDIUM
ORD_002940,2023-10-19,2023-10-28,Billets,Ranchi,344.4114360700443,LOW
ORD_002941,2023-10-19,2023-10-31,Wire_Rods,Haldia,144.5539485670028,MEDIUM
ORD_002942,2023-10-19,2023-10-28,Plates,Patna,393.0818285873515,MEDIUM
ORD_002943,2023-10-19,2023-10-29,TMT_Bars,Haldia,479.794907896684,MEDIUM
ORD_002944,2023-10-19,2023-11-02,Pig_Iron,Durgapur,292.19195050861526,LOW
ORD_002945,2023-10-20,2023-11-02,Billets,Ranchi,113.19808672711284,HIGH
ORD_002946,2023-10-20,2023-10-26,Pig_Iron,Haldia,466.5712014534744,LOW
ORD_002947,2023-10-20,2023-11-03,Pig_Iron,Patna,378.3543697461585,MEDIUM
ORD_002948,2023-10-20,2023-10-28,Wire_Rods,Kolkata,429.0733285850808,LOW
ORD_002949,2023-10-20,2023-11-02,Plates,Durgapur,185.33586043811707,LOW
ORD_002950,2023-10-20,2023-11-02,HR_Coils,Kolkata,394.1944185160294,MEDIUM
ORD_002951,2023-10-20,2023-10-29,TMT_Bars,Kolkata,126.98347819332687,HIGH
ORD_002952,2023-10-20,2023-11-02,CR_Coils,Ranchi,377.4267232155307,MEDIUM
ORD_002953,2023-10-20,2023-10-23,HR_Coils,Ranchi,204.8668605713042,MEDIUM
ORD_002954,2023-10-20,2023-11-01,TMT_Bars,Haldia,206.3633908379251,HIGH
ORD_002955,2023-10-21,2023-11-01,Pig_Iron,Durgapur,57.71145653969511,LOW
ORD_002956,2023-10-21,2023-10-26,HR_Coils,Patna,150.48921997131902,MEDIUM
ORD_002957,2023-10-21,2023-11-01,Plates,Durgapur,124.53903944037933,MEDIUM
ORD_002958,2023-10-21,2023-11-03,Plates,Patna,351.5045107999449,MEDIUM
ORD_002959,2023-10-21,2023-11-02,Wire_Rods,Kolkata,257.4832212471414,MEDIUM
ORD_002960,2023-10-21,2023-10-28,Billets,Durgapur,307.603807315925,LOW
ORD_002961,2023-10-22,2023-11-05,Pig_Iron,Patna,80.58674128529879,MEDIUM
ORD_002962,2023-10-22,2023-11-01,HR_Coils,Durgapur,435.23657107137365,HIGH
ORD_002963,2023-10-22,2023-10-29,Plates,Kolkata,392.9737180585091,LOW
ORD_002964,2023-10-22,2023-11-01,HR_Coils,Durgapur,419.27439116850616,HIGH
ORD_002965,2023-10-22,2023-10-28,Wire_Rods,Haldia,51.585748884554214,MEDIUM
ORD_002966,2023-10-22,2023-11-01,TMT_Bars,Haldia,314.24977153304695,MEDIUM
ORD_002967,2023-10-23,2023-10-30,HR_Coils,Haldia,448.69317064566303,LOW
ORD_002968,2023-10-23,2023-11-01,HR_Coils,Durgapur,420.429911027293,MEDIUM
ORD_002969,2023-10-23,2023-10-27,Wire_Rods,Ranchi,345.1097094841272,LOW
ORD_002970,2023-10-23,2023-11-04,HR_Coils,Durgapur,136.6788964127315,MEDIUM
ORD_002971,2023-10-23,2023-11-04,HR_Coils,Kolkata,103.99104093643194,LOW
ORD_002972,2023-10-23,2023-10-28,Pig_Iron,Ranchi,265.96571264699276,HIGH
ORD_002973,2023-10-23,2023-10-29,CR_Coils,Durgapur,406.01384123965715,MEDIUM
ORD_002974,2023-10-23,2023-11-01,TMT_Bars,Patna,140.54557653866937,LOW
ORD_002975,2023-10-23,2023-10-26,TMT_Bars,Haldia,340.33745124753204,HIGH
ORD_002976,2023-10-23,2023-10-30,CR_Coils,Patna,323.986140173451,LOW
ORD_002977,2023-10-24,2023-11-06,HR_Coils,Haldia,217.47497564941145,LOW
ORD_002978,2023-10-24,2023-11-05,TMT_Bars,Kolkata,52.47113039129851,LOW
ORD_002979,2023-10-24,2023-11-04,Plates,Kolkata,158.04802064699967,MEDIUM
ORD_002980,2023-10-24,2023-11-04,Wire_Rods,Ranchi,175.9512616928909,MEDIUM
ORD_002981,2023-10-24,2023-11-07,Pig_Iron,Kolkata,496.8668459015275,HIGH
ORD_002982,2023-10-24,2023-10-27,CR_Coils,Ranchi,79.1056515769719,MEDIUM
ORD_002983,2023-10-24,2023-11-01,Wire_Rods,Haldia,295.79207159079544,MEDIUM
ORD_002984,2023-10-25,2023-10-28,Billets,Patna,248.5134134425453,HIGH
ORD_002985,2023-10-25,2023-10-30,TMT_Bars,Kolkata,397.28406321699947,MEDIUM
ORD_002986,2023-10-25,2023-11-05,TMT_Bars,Durgapur,323.5242844956,MEDIUM
ORD_002987,2023-10-25,2023-11-01,HR_Coils,Ranchi,332.42765082570855,HIGH
ORD_002988,2023-10-25,2023-10-29,Wire_Rods,Patna,438.78904254339966,MEDIUM
ORD_002989,2023-10-25,2023-10-31,TMT_Bars,Patna,213.46947760189832,LOW
ORD_002990,2023-10-25,2023-11-03,TMT_Bars,Durgapur,77.9902482403476,LOW
ORD_002991,2023-10-25,2023-11-04,TMT_Bars,Kolkata,415.172271865373,LOW
ORD_002992,2023-10-25,2023-11-07,Pig_Iron,Patna,120.28716200528028,MEDIUM
ORD_002993,2023-10-25,2023-11-04,CR_Coils,Haldia,197.61439274793665,MEDIUM
ORD_002994,2023-10-25,2023-11-01,Pig_Iron,Ranchi,137.01148477892698,MEDIUM
ORD_002995,2023-10-25,2023-11-04,TMT_Bars,Durgapur,192.7884546942063,LOW
ORD_002996,2023-10-25,2023-10-30,TMT_Bars,Haldia,137.04240830130445,MEDIUM
ORD_002997,2023-10-25,2023-11-05,TMT_Bars,Ranchi,479.7592364396121,MEDIUM
ORD_002998,2023-10-26,2023-11-07,Billets,Kolkata,405.06135805031306,LOW
ORD_002999,2023-10-26,2023-10-31,HR_Coils,Kolkata,483.2781054107079,MEDIUM
ORD_003000,2023-10-26,2023-11-01,Plates,Kolkata,242.53038396907465,MEDIUM
ORD_003001,2023-10-26,2023-11-02,HR_Coils,Durgapur,325.38818772918137,HIGH
ORD_003002,2023-10-26,2023-10-30,Pig_Iron,Durgapur,134.0567812028173,LOW
ORD_003003,2023-10-26,2023-11-02,HR_Coils,Haldia,434.71138105011136,HIGH
ORD_003004,2023-10-26,2023-11-04,HR_Coils,Patna,364.3926148498903,LOW
ORD_003005,2023-10-26,2023-11-06,Wire_Rods,Patna,279.29378449504964,MEDIUM
ORD_003006,2023-10-26,2023-11-07,Wire_Rods,Haldia,173.368404419013,MEDIUM
ORD_003007,2023-10-26,2023-11-04,TMT_Bars,Ranchi,198.02753184956902,HIGH
ORD_003008,2023-10-26,2023-11-07,Plates,Ranchi,387.8234286729228,LOW
ORD_003009,2023-10-26,2023-11-05,Plates,Ranchi,140.14598470035946,MEDIUM
ORD_003010,2023-10-26,2023-11-02,Wire_Rods,Durgapur,170.50052117067636,HIGH
ORD_003011,2023-10-27,2023-11-07,CR_Coils,Patna,110.40075659209138,MEDIUM
ORD_003012,2023-10-27,2023-11-01,Pig_Iron,Durgapur,229.25124812290622,MEDIUM
ORD_003013,2023-10-27,2023-10-31,Plates,Ranchi,131.73042064844554,MEDIUM
ORD_003014,2023-10-27,2023-11-06,Wire_Rods,Durgapur,113.68366540280454,HIGH
ORD_003015,2023-10-27,2023-10-31,CR_Coils,Patna,187.78478981905295,LOW
ORD_003016,2023-10-27,2023-11-08,Plates,Haldia,83.19374790481905,MEDIUM
ORD_003017,2023-10-27,2023-11-01,HR_Coils,Kolkata,160.3781866443084,HIGH
ORD_003018,2023-10-27,2023-11-04,CR_Coils,Ranchi,86.78794758939634,LOW
ORD_003019,2023-10-27,2023-11-05,HR_Coils,Kolkata,61.53388250141121,MEDIUM
ORD_003020,2023-10-27,2023-11-08,Plates,Patna,111.59599538590444,MEDIUM
ORD_003021,2023-10-27,2023-11-07,Wire_Rods,Patna,137.11263290796984,MEDIUM
ORD_003022,2023-10-27,2023-11-05,Pig_Iron,Durgapur,175.18220406292602,LOW
ORD_003023,2023-10-27,2023-11-02,Plates,Durgapur,194.0020338704622,LOW
ORD_003024,2023-10-27,2023-11-04,Plates,Patna,390.97598987806975,HIGH
ORD_003025,2023-10-27,2023-11-09,HR_Coils,Durgapur,411.3208863967137,MEDIUM
ORD_003026,2023-10-28,2023-11-03,Pig_Iron,Durgapur,69.3275739575536,HIGH
ORD_003027,2023-10-28,2023-11-09,Pig_Iron,Kolkata,473.3479024761908,HIGH
ORD_003028,2023-10-28,2023-11-11,Pig_Iron,Haldia,293.5808024909013,HIGH
ORD_003029,2023-10-28,2023-11-09,Pig_Iron,Patna,143.2398450213779,LOW
ORD_003030,2023-10-28,2023-11-08,CR_Coils,Durgapur,358.80324386725687,MEDIUM
ORD_003031,2023-10-28,2023-11-02,Pig_Iron,Kolkata,74.53900281523873,HIGH
ORD_003032,2023-10-29,2023-11-03,CR_Coils,Ranchi,171.84820825456325,MEDIUM
ORD_003033,2023-10-29,2023-11-08,TMT_Bars,Patna,383.1359488467473,MEDIUM
ORD_003034,2023-10-29,2023-11-02,Billets,Patna,260.12788607626203,MEDIUM
ORD_003035,2023-10-29,2023-11-07,CR_Coils,Kolkata,169.9922825306628,LOW
ORD_003036,2023-10-29,2023-11-10,Plates,Kolkata,420.6242291163161,LOW
ORD_003037,2023-10-29,2023-11-09,CR_Coils,Ranchi,237.94816223250984,HIGH
ORD_003038,2023-10-29,2023-11-12,Pig_Iron,Patna,390.0197836326453,HIGH
ORD_003039,2023-10-29,2023-11-01,HR_Coils,Haldia,277.1868879376432,MEDIUM
ORD_003040,2023-10-30,2023-11-08,TMT_Bars,Kolkata,228.79581365425437,MEDIUM
ORD_003041,2023-10-30,2023-11-11,Pig_Iron,Haldia,86.78521558454115,MEDIUM
ORD_003042,2023-10-30,2023-11-05,TMT_Bars,Ranchi,175.86232376913895,MEDIUM
ORD_003043,2023-10-30,2023-11-11,TMT_Bars,Kolkata,314.0887663849569,MEDIUM
ORD_003044,2023-10-30,2023-11-06,TMT_Bars,Durgapur,398.0487024948475,LOW
ORD_003045,2023-10-30,2023-11-12,TMT_Bars,Haldia,488.02604899054285,LOW
ORD_003046,2023-10-30,2023-11-09,HR_Coils,Ranchi,359.20897622666206,MEDIUM
ORD_003047,2023-10-30,2023-11-07,Billets,Durgapur,426.0976780833113,LOW
ORD_003048,2023-10-30,2023-11-06,TMT_Bars,Haldia,436.1109266507105,MEDIUM
ORD_003049,2023-10-30,2023-11-12,CR_Coils,Durgapur,470.2389294443705,MEDIUM
ORD_003050,2023-10-30,2023-11-02,Wire_Rods,Kolkata,420.015527865735,MEDIUM
ORD_003051,2023-10-30,2023-11-13,Pig_Iron,Kolkata,250.31083952432098,HIGH
ORD_003052,2023-10-31,2023-11-07,Pig_Iron,Durgapur,319.8349986474081,LOW
ORD_003053,2023-10-31,2023-11-04,HR_Coils,Patna,444.47334540739195,LOW
ORD_003054,2023-10-31,2023-11-05,CR_Coils,Kolkata,333.4419253470768,MEDIUM
ORD_003055,2023-10-31,2023-11-03,Wire_Rods,Patna,410.21589381327584,MEDIUM
ORD_003056,2023-10-31,2023-11-11,Pig_Iron,Durgapur,224.77252647756896,MEDIUM
ORD_003057,2023-10-31,2023-11-07,Wire_Rods,Patna,182.09490298644687,HIGH
ORD_003058,2023-10-31,2023-11-07,Billets,Durgapur,59.39977722591825,MEDIUM
ORD_003059,2023-10-31,2023-11-12,HR_Coils,Durgapur,145.04197368865243,HIGH
ORD_003060,2023-10-31,2023-11-06,Plates,Kolkata,205.41484163717,MEDIUM
ORD_003061,2023-11-01,2023-11-05,Wire_Rods,Durgapur,145.85495858556538,MEDIUM
ORD_003062,2023-11-01,2023-11-13,Wire_Rods,Kolkata,90.88947918122349,LOW
ORD_003063,2023-11-01,2023-11-05,Wire_Rods,Kolkata,419.84820324624656,LOW
ORD_003064,2023-11-01,2023-11-10,CR_Coils,Durgapur,300.95969243581226,MEDIUM
ORD_003065,2023-11-01,2023-11-07,Wire_Rods,Kolkata,330.5051351746924,LOW
ORD_003066,2023-11-01,2023-11-06,Plates,Durgapur,390.6402068675416,LOW
ORD_003067,2023-11-01,2023-11-14,Billets,Ranchi,116.66659049899869,MEDIUM
ORD_003068,2023-11-01,2023-11-14,Pig_Iron,Patna,123.9176302629087,MEDIUM
ORD_003069,2023-11-02,2023-11-14,HR_Coils,Durgapur,487.81057404405885,HIGH
ORD_003070,2023-11-02,2023-11-05,Plates,Kolkata,421.6952542858932,LOW
ORD_003071,2023-11-02,2023-11-07,HR_Coils,Ranchi,207.2375643046228,LOW
ORD_003072,2023-11-02,2023-11-10,HR_Coils,Ranchi,233.07770955091246,HIGH
ORD_003073,2023-11-02,2023-11-06,Pig_Iron,Ranchi,233.1791521948688,HIGH
ORD_003074,2023-11-02,2023-11-16,Pig_Iron,Haldia,474.8449462213822,LOW
ORD_003075,2023-11-02,2023-11-11,HR_Coils,Kolkata,80.77950645980944,LOW
ORD_003076,2023-11-02,2023-11-06,Plates,Haldia,112.89985528212831,MEDIUM
ORD_003077,2023-11-02,2023-11-06,Billets,Durgapur,132.8557077976947,MEDIUM
ORD_003078,2023-11-02,2023-11-09,Plates,Ranchi,178.75220950599055,LOW
ORD_003079,2023-11-02,2023-11-10,CR_Coils,Patna,87.22692844219799,HIGH
ORD_003080,2023-11-02,2023-11-16,CR_Coils,Ranchi,185.11313875316193,MEDIUM
ORD_003081,2023-11-02,2023-11-11,TMT_Bars,Haldia,118.18783804652983,MEDIUM
ORD_003082,2023-11-02,2023-11-06,Billets,Patna,491.0682545754189,MEDIUM
ORD_003083,2023-11-02,2023-11-06,HR_Coils,Kolkata,247.67046987112323,MEDIUM
ORD_003084,2023-11-03,2023-11-15,CR_Coils,Patna,92.73577694709135,LOW
ORD_003085,2023-11-03,2023-11-07,Pig_Iron,Patna,350.4544216796691,MEDIUM
ORD_003086,2023-11-03,2023-11-11,Wire_Rods,Haldia,460.3076545011446,MEDIUM
ORD_003087,2023-11-03,2023-11-08,Billets,Kolkata,494.07150311705766,MEDIUM
ORD_003088,2023-11-03,2023-11-12,Plates,Haldia,414.180316449418,LOW
ORD_003089,2023-11-03,2023-11-14,Wire_Rods,Haldia,146.2939454801325,MEDIUM
ORD_003090,2023-11-04,2023-11-12,Wire_Rods,Patna,82.93871475972907,MEDIUM
ORD_003091,2023-11-04,2023-11-13,TMT_Bars,Ranchi,251.22511130416365,HIGH
ORD_003092,2023-11-04,2023-11-07,TMT_Bars,Patna,374.06331467170145,LOW
ORD_003093,2023-11-04,2023-11-10,HR_Coils,Haldia,418.02660900244774,HIGH
ORD_003094,2023-11-04,2023-11-14,Billets,Haldia,254.12376428344245,MEDIUM
ORD_003095,2023-11-04,2023-11-17,Pig_Iron,Durgapur,404.08886737925485,MEDIUM
ORD_003096,2023-11-04,2023-11-10,CR_Coils,Kolkata,120.97552492636197,MEDIUM
ORD_003097,2023-11-04,2023-11-09,Wire_Rods,Durgapur,317.0783268333193,MEDIUM
ORD_003098,2023-11-04,2023-11-09,Pig_Iron,Haldia,370.5395556340278,MEDIUM
ORD_003099,2023-11-04,2023-11-13,TMT_Bars,Durgapur,71.42552323640857,MEDIUM
ORD_003100,2023-11-04,2023-11-14,Pig_Iron,Durgapur,139.85463040597415,LOW
ORD_003101,2023-11-04,2023-11-10,Wire_Rods,Ranchi,146.43083785786013,MEDIUM
ORD_003102,2023-11-04,2023-11-11,Plates,Patna,160.46026263131836,LOW
ORD_003103,2023-11-04,2023-11-12,Plates,Durgapur,372.0799011587236,LOW
ORD_003104,2023-11-05,2023-11-14,HR_Coils,Haldia,377.4238530025842,MEDIUM
ORD_003105,2023-11-05,2023-11-11,Wire_Rods,Durgapur,457.15303678801206,MEDIUM
ORD_003106,2023-11-05,2023-11-13,Plates,Patna,206.06222976095754,HIGH
ORD_003107,2023-11-05,2023-11-10,Wire_Rods,Haldia,292.12030990594394,LOW
ORD_003108,2023-11-05,2023-11-18,HR_Coils,Durgapur,255.78028692411186,HIGH
ORD_003109,2023-11-05,2023-11-10,Wire_Rods,Kolkata,248.37705091571596,LOW
ORD_003110,2023-11-05,2023-11-12,HR_Coils,Haldia,298.7847113694388,MEDIUM
ORD_003111,2023-11-05,2023-11-15,Wire_Rods,Durgapur,175.8253967234852,LOW
ORD_003112,2023-11-05,2023-11-13,CR_Coils,Patna,366.3583165022986,HIGH
ORD_003113,2023-11-05,2023-11-10,Wire_Rods,Haldia,75.1870970878283,HIGH
ORD_003114,2023-11-05,2023-11-14,TMT_Bars,Patna,418.20260333461897,LOW
ORD_003115,2023-11-05,2023-11-16,HR_Coils,Haldia,292.88815520666174,MEDIUM
ORD_003116,2023-11-05,2023-11-17,HR_Coils,Kolkata,439.2858700280796,LOW
ORD_003117,2023-11-06,2023-11-19,Wire_Rods,Patna,394.58001875740337,MEDIUM
ORD_003118,2023-11-06,2023-11-15,Plates,Kolkata,130.27297089866582,HIGH
ORD_003119,2023-11-06,2023-11-18,Pig_Iron,Durgapur,391.83153547690614,HIGH
ORD_003120,2023-11-06,2023-11-09,HR_Coils,Ranchi,240.84318062557014,HIGH
ORD_003121,2023-11-06,2023-11-12,Billets,Ranchi,338.7785970248862,MEDIUM
ORD_003122,2023-11-06,2023-11-10,TMT_Bars,Durgapur,192.688173718254,LOW
ORD_003123,2023-11-06,2023-11-15,Wire_Rods,Kolkata,147.40374806794836,MEDIUM
ORD_003124,2023-11-06,2023-11-16,Pig_Iron,Haldia,412.68740998035656,MEDIUM
ORD_003125,2023-11-06,2023-11-17,HR_Coils,Durgapur,81.16721434861381,MEDIUM
ORD_003126,2023-11-06,2023-11-20,Pig_Iron,Haldia,205.50005755410922,HIGH
ORD_003127,2023-11-06,2023-11-11,Plates,Ranchi,192.46999385653467,LOW
ORD_003128,2023-11-06,2023-11-09,TMT_Bars,Kolkata,103.16831863582263,MEDIUM
ORD_003129,2023-11-06,2023-11-09,Wire_Rods,Haldia,58.04912372310513,MEDIUM
ORD_003130,2023-11-06,2023-11-20,CR_Coils,Haldia,165.26769901763214,MEDIUM
ORD_003131,2023-11-07,2023-11-21,Pig_Iron,Ranchi,486.3641450510534,LOW
ORD_003132,2023-11-07,2023-11-15,Billets,Patna,95.09447934954227,LOW
ORD_003133,2023-11-07,2023-11-10,Pig_Iron,Kolkata,274.14939684746986,MEDIUM
ORD_003134,2023-11-07,2023-11-12,Billets,Patna,215.22720698635075,LOW
ORD_003135,2023-11-07,2023-11-14,CR_Coils,Kolkata,142.5540712243839,MEDIUM
ORD_003136,2023-11-07,2023-11-21,Wire_Rods,Haldia,196.93355257514426,MEDIUM
ORD_003137,2023-11-07,2023-11-21,CR_Coils,Durgapur,165.77224502268336,LOW
ORD_003138,2023-11-07,2023-11-18,TMT_Bars,Kolkata,71.78740197335944,MEDIUM
ORD_003139,2023-11-07,2023-11-21,HR_Coils,Durgapur,193.17260236620652,MEDIUM
ORD_003140,2023-11-07,2023-11-15,Billets,Kolkata,479.9201871453473,MEDIUM
ORD_003141,2023-11-07,2023-11-10,Pig_Iron,Durgapur,460.6967765708189,MEDIUM
ORD_003142,2023-11-07,2023-11-11,Pig_Iron,Durgapur,191.12982329314607,MEDIUM
ORD_003143,2023-11-08,2023-11-17,HR_Coils,Ranchi,205.02253658894898,LOW
ORD_003144,2023-11-08,2023-11-11,Billets,Durgapur,358.84660640383476,MEDIUM
ORD_003145,2023-11-08,2023-11-13,TMT_Bars,Durgapur,192.68046379331247,MEDIUM
ORD_003146,2023-11-08,2023-11-16,Billets,Patna,262.2447265321383,MEDIUM
ORD_003147,2023-11-08,2023-11-19,Pig_Iron,Patna,90.64784998563148,MEDIUM
ORD_003148,2023-11-08,2023-11-21,TMT_Bars,Durgapur,154.3753226158681,MEDIUM
ORD_003149,2023-11-08,2023-11-18,TMT_Bars,Patna,66.64915868707014,MEDIUM
ORD_003150,2023-11-08,2023-11-14,Pig_Iron,Durgapur,393.9163104570172,MEDIUM
ORD_003151,2023-11-08,2023-11-14,Billets,Patna,470.2290323164355,MEDIUM
ORD_003152,2023-11-08,2023-11-14,Billets,Kolkata,335.52174302887227,MEDIUM
ORD_003153,2023-11-08,2023-11-17,Wire_Rods,Patna,314.699821067353,MEDIUM
ORD_003154,2023-11-08,2023-11-20,Pig_Iron,Ranchi,138.97091829634604,MEDIUM
ORD_003155,2023-11-08,2023-11-12,Billets,Durgapur,463.4064958357361,MEDIUM
ORD_003156,2023-11-09,2023-11-16,HR_Coils,Durgapur,347.1647113010394,LOW
ORD_003157,2023-11-09,2023-11-22,CR_Coils,Patna,320.12990929374996,LOW
ORD_003158,2023-11-09,2023-11-21,HR_Coils,Haldia,223.0157845974009,HIGH
ORD_003159,2023-11-09,2023-11-19,HR_Coils,Patna,327.57759091246663,LOW
ORD_003160,2023-11-09,2023-11-22,Wire_Rods,Kolkata,303.4498755230951,MEDIUM
ORD_003161,2023-11-09,2023-11-17,CR_Coils,Patna,459.3656099238137,HIGH
ORD_003162,2023-11-09,2023-11-22,Billets,Patna,497.62589570934256,MEDIUM
ORD_003163,2023-11-09,2023-11-19,Plates,Durgapur,384.49296256247476,HIGH
ORD_003164,2023-11-09,2023-11-23,TMT_Bars,Durgapur,221.4984519121699,MEDIUM
ORD_003165,2023-11-10,2023-11-13,Billets,Kolkata,174.0483195879095,MEDIUM
ORD_003166,2023-11-10,2023-11-15,Plates,Ranchi,296.0467146310091,MEDIUM
ORD_003167,2023-11-10,2023-11-22,Billets,Ranchi,278.9046031701628,HIGH
ORD_003168,2023-11-10,2023-11-22,Plates,Haldia,350.38087762309704,LOW
ORD_003169,2023-11-10,2023-11-22,CR_Coils,Kolkata,348.42435828650787,LOW
ORD_003170,2023-11-10,2023-11-21,Plates,Durgapur,193.69985249729666,MEDIUM
ORD_003171,2023-11-10,2023-11-21,Plates,Durgapur,269.8331206671194,HIGH
ORD_003172,2023-11-10,2023-11-19,Wire_Rods,Patna,309.29331967152063,MEDIUM
ORD_003173,2023-11-10,2023-11-15,Plates,Durgapur,306.2632934212643,MEDIUM
ORD_003174,2023-11-11,2023-11-24,Plates,Ranchi,335.14948298557374,MEDIUM
ORD_003175,2023-11-11,2023-11-20,Wire_Rods,Kolkata,267.9317028666435,HIGH
ORD_003176,2023-11-11,2023-11-17,TMT_Bars,Ranchi,475.32495381624886,MEDIUM
ORD_003177,2023-11-11,2023-11-17,CR_Coils,Patna,457.1199142538744,MEDIUM
ORD_003178,2023-11-11,2023-11-22,CR_Coils,Durgapur,189.02092979773482,LOW
ORD_003179,2023-11-11,2023-11-24,HR_Coils,Haldia,313.9716530262042,MEDIUM
ORD_003180,2023-11-11,2023-11-21,Plates,Patna,126.34707482828293,MEDIUM
ORD_003181,2023-11-12,2023-11-25,Plates,Durgapur,434.7785395290978,MEDIUM
ORD_003182,2023-11-12,2023-11-16,TMT_Bars,Patna,51.47934940049608,MEDIUM
ORD_003183,2023-11-12,2023-11-16,Wire_Rods,Kolkata,213.75172864218666,LOW
ORD_003184,2023-11-12,2023-11-24,Billets,Kolkata,334.1743498650494,HIGH
ORD_003185,2023-11-12,2023-11-15,Billets,Ranchi,140.60574736640007,HIGH
ORD_003186,2023-11-12,2023-11-26,Wire_Rods,Haldia,55.824692455781346,MEDIUM
ORD_003187,2023-11-12,2023-11-16,Plates,Patna,303.27634419816604,LOW
ORD_003188,2023-11-13,2023-11-22,Plates,Patna,491.2233388594565,LOW
ORD_003189,2023-11-13,2023-11-27,Wire_Rods,Ranchi,365.03975132591376,MEDIUM
ORD_003190,2023-11-13,2023-11-22,Pig_Iron,Ranchi,233.42311988005923,MEDIUM
ORD_003191,2023-11-13,2023-11-20,CR_Coils,Haldia,254.51703449054634,HIGH
ORD_003192,2023-11-13,2023-11-22,Plates,Durgapur,426.6698575246156,MEDIUM
ORD_003193,2023-11-13,2023-11-21,TMT_Bars,Kolkata,255.97828972046946,LOW
ORD_003194,2023-11-14,2023-11-17,Plates,Durgapur,249.44656736616162,LOW
ORD_003195,2023-11-14,2023-11-23,CR_Coils,Ranchi,284.43139527195035,MEDIUM
ORD_003196,2023-11-14,2023-11-18,Plates,Ranchi,164.77861876713587,MEDIUM
ORD_003197,2023-11-14,2023-11-17,Pig_Iron,Durgapur,317.7914009028504,LOW
ORD_003198,2023-11-14,2023-11-21,Billets,Durgapur,441.697750976286,MEDIUM
ORD_003199,2023-11-14,2023-11-21,Billets,Ranchi,236.6122058781345,MEDIUM
ORD_003200,2023-11-14,2023-11-18,Wire_Rods,Patna,128.9768914147065,HIGH
ORD_003201,2023-11-14,2023-11-17,Pig_Iron,Kolkata,194.60477310244696,MEDIUM
ORD_003202,2023-11-14,2023-11-20,Billets,Ranchi,481.6482479847009,LOW
ORD_003203,2023-11-14,2023-11-19,Plates,Haldia,139.5138186206028,LOW
ORD_003204,2023-11-14,2023-11-17,Pig_Iron,Kolkata,413.32856780089986,MEDIUM
ORD_003205,2023-11-14,2023-11-20,Wire_Rods,Haldia,444.5650690799633,MEDIUM
ORD_003206,2023-11-14,2023-11-17,Wire_Rods,Kolkata,287.32908421182464,MEDIUM
ORD_003207,2023-11-14,2023-11-19,Wire_Rods,Durgapur,108.34331672464049,MEDIUM
ORD_003208,2023-11-14,2023-11-28,Pig_Iron,Haldia,387.3623071872007,LOW
ORD_003209,2023-11-15,2023-11-29,Wire_Rods,Durgapur,159.6479210419327,LOW
ORD_003210,2023-11-15,2023-11-18,HR_Coils,Kolkata,276.38094039756976,MEDIUM
ORD_003211,2023-11-15,2023-11-21,Pig_Iron,Patna,388.69960102896863,LOW
ORD_003212,2023-11-15,2023-11-22,Pig_Iron,Patna,90.06874972039458,MEDIUM
ORD_003213,2023-11-15,2023-11-23,CR_Coils,Kolkata,332.79974155982296,HIGH
ORD_003214,2023-11-15,2023-11-21,Plates,Patna,300.65907138649476,MEDIUM
ORD_003215,2023-11-15,2023-11-29,Plates,Haldia,106.54508680372749,MEDIUM
ORD_003216,2023-11-15,2023-11-21,Wire_Rods,Patna,467.0002280047796,MEDIUM
ORD_003217,2023-11-15,2023-11-21,Wire_Rods,Durgapur,103.83353554089983,LOW
ORD_003218,2023-11-16,2023-11-24,HR_Coils,Patna,206.96489763095465,HIGH
ORD_003219,2023-11-16,2023-11-21,Plates,Ranchi,367.22074958150586,HIGH
ORD_003220,2023-11-16,2023-11-19,Billets,Ranchi,281.926150573073,MEDIUM
ORD_003221,2023-11-16,2023-11-30,TMT_Bars,Durgapur,357.1477217582929,MEDIUM
ORD_003222,2023-11-16,2023-11-28,Pig_Iron,Durgapur,472.42592832932604,LOW
ORD_003223,2023-11-16,2023-11-24,Pig_Iron,Durgapur,227.41839455802088,LOW
ORD_003224,2023-11-17,2023-11-29,CR_Coils,Haldia,345.5275074705326,LOW
ORD_003225,2023-11-17,2023-11-27,TMT_Bars,Haldia,159.13601127350003,MEDIUM
ORD_003226,2023-11-17,2023-11-26,Billets,Patna,341.8883562539324,HIGH
ORD_003227,2023-11-17,2023-11-22,Wire_Rods,Ranchi,323.11567295636934,MEDIUM
